Gene_ID,accession,go_id,GOterm_depth,category,evidence_code,go_description,distance,model_name,protein_id,organism,gene_name,reliability_index,support_count,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference
g_16969,anno2.MSTRG.14731.1,GO:1905047,6.0,P,EXP,mitotic spindle pole body organization,0.0055,ESM,PPC89_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,ppc89,0.9945,2,0,0,,18.886,31.4186,-67,33.7685,1149,1127,783
g_16969,anno2.MSTRG.14731.1,GO:1905047,6.0,P,EXP,mitotic spindle pole body organization,0.0111,ESM3c,PPC89_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,ppc89,0.9889,1,0,0,,18.886,31.4186,-67,33.7685,1149,1127,783
g_16969,anno2.MSTRG.14731.1,GO:1905047,6.0,P,EXP,mitotic spindle pole body organization,0.117,Prot-T5,PPC89_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,ppc89,0.883,1,0,0,,18.886,31.4186,-67,33.7685,1149,1127,783
g_16969,anno2.MSTRG.14731.1,GO:1990758,5.0,P,IMP,mitotic sister chromatid biorientation,0.0202,Ankh3-Large,KNL1_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,spc7 {ECO:0000312|PomBase:SPCC1020.02},0.9798,1,1,1,GO:0051315,17.701,33.2158,19,24.33,1418,1127,1364
g_16969,anno2.MSTRG.14731.1,GO:1990758,5.0,P,IMP,mitotic sister chromatid biorientation,0.0166,ESM3c,KNL1_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,spc7 {ECO:0000312|PomBase:SPCC1020.02},0.9834,1,1,1,GO:0051315,17.701,33.2158,19,24.33,1418,1127,1364
g_16969,anno2.MSTRG.14731.1,GO:1990813,6.0,P,IMP,meiotic centromeric cohesion protection in anaphase I,0.0202,Ankh3-Large,KNL1_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,spc7 {ECO:0000312|PomBase:SPCC1020.02},0.9798,1,0,0,,17.701,33.2158,19,24.33,1418,1127,1364
g_16969,anno2.MSTRG.14731.1,GO:1990813,6.0,P,IMP,meiotic centromeric cohesion protection in anaphase I,0.0166,ESM3c,KNL1_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,spc7 {ECO:0000312|PomBase:SPCC1020.02},0.9834,1,0,0,,17.701,33.2158,19,24.33,1418,1127,1364
g_16969,anno2.MSTRG.14731.1,GO:2000432,10.0,P,EXP,"negative regulation of cytokinesis, actomyosin contractile ring assembly",0.0209,Ankh3-Large,PPC89_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,ppc89,0.9791,1,0,0,,18.886,31.4186,-67,33.7685,1149,1127,783
g_16969,anno2.MSTRG.14731.1,GO:2000432,10.0,P,EXP,"negative regulation of cytokinesis, actomyosin contractile ring assembly",0.0055,ESM,PPC89_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,ppc89,0.9945,1,0,0,,18.886,31.4186,-67,33.7685,1149,1127,783
g_16969,anno2.MSTRG.14731.1,GO:2000432,10.0,P,EXP,"negative regulation of cytokinesis, actomyosin contractile ring assembly",0.0111,ESM3c,PPC89_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,ppc89,0.9889,1,0,0,,18.886,31.4186,-67,33.7685,1149,1127,783
g_16969,anno2.MSTRG.14731.1,GO:2000432,10.0,P,EXP,"negative regulation of cytokinesis, actomyosin contractile ring assembly",0.117,Prot-T5,PPC89_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,ppc89,0.883,1,0,0,,18.886,31.4186,-67,33.7685,1149,1127,783
g_14578,anno2.MSTRG.16621.5,GO:0000128,5.0,P,IMP,flocculation,0.0758,ESM3c,PFL3_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,pfl3 {ECO:0000303|PubMed:23236291},0.9242,1,2,2,"GO:0007155, GO:0098609",17.1737,25.3189,-148,41.0206,1019,647,973
g_14578,anno2.MSTRG.16621.5,GO:0001889,5.0,P,IMP,liver development,0.0226,ESM,E9QI45_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"grna {ECO:0000313|Ensembl:ENSDARP00000113859, ECO:0000313|RefSeq:NP_001348163.1, ECO:0000313|RefSeq:XP_005164026.1, ECO:0000313|ZFIN:ZDB-GENE-030131-8434}",0.9774,3,0,0,,17.4954,24.8619,-135,43.8306,1086,647,1049
g_14578,anno2.MSTRG.16621.5,GO:0001891,2.0,C,IDA,phagocytic cup,0.0784,ESM3c,P80_DICDI,Dictyostelium discoideum (Social amoeba).,p80,0.9216,1,0,0,,18.5185,28.49,-52,32.3362,702,647,530
g_14578,anno2.MSTRG.16621.5,GO:0001968,3.0,F,IPI,fibronectin binding,0.0635,Ankh3-Large,APOA_HUMAN,Homo sapiens (Human).,LPA,0.9365,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0001968,3.0,F,IPI,fibronectin binding,0.2129,Prot-T5,APOA_HUMAN,Homo sapiens (Human).,LPA,0.7871,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0004252,5.0,F,IDA,serine-type endopeptidase activity,0.0635,Ankh3-Large,APOA_HUMAN,Homo sapiens (Human).,LPA,0.9365,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0004252,5.0,F,IDA,serine-type endopeptidase activity,0.2129,Prot-T5,APOA_HUMAN,Homo sapiens (Human).,LPA,0.7871,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0004866,5.0,F,TAS,endopeptidase inhibitor activity,0.0635,Ankh3-Large,APOA_HUMAN,Homo sapiens (Human).,LPA,0.9365,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0004866,5.0,F,TAS,endopeptidase inhibitor activity,0.2129,Prot-T5,APOA_HUMAN,Homo sapiens (Human).,LPA,0.7871,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0005044,2.0,F,IDA,scavenger receptor activity,0.063,Ankh3-Large,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.937,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0005044,2.0,F,IDA,scavenger receptor activity,0.1934,Prot-T5,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.8066,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0005198,1.0,F,TAS,structural molecule activity,0.076,Ankh3-Large,PSTA_DICDI,Dictyostelium discoideum (Social amoeba).,ecmB,0.924,1,0,0,,19.5212,27.6243,74,43.4622,1086,647,1053
g_14578,anno2.MSTRG.16621.5,GO:0005198,1.0,F,TAS,structural molecule activity,0.184,Prot-T5,PSTA_DICDI,Dictyostelium discoideum (Social amoeba).,ecmB,0.816,2,0,0,,19.5212,27.6243,74,43.4622,1086,647,1053
g_14578,anno2.MSTRG.16621.5,GO:0005576,2.0,C,TAS,extracellular region,0.0635,Ankh3-Large,APOA_HUMAN,Homo sapiens (Human).,LPA,0.9365,2,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0005576,2.0,C,IDA,extracellular region,0.0224,ESM,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9776,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0005576,2.0,C,IDA,extracellular region,0.0575,ESM3c,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9425,2,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0005576,2.0,C,IDA,extracellular region,0.1573,Prot-T5,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.8427,2,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0005770,8.0,C,IDA,late endosome,0.0784,ESM3c,P80_DICDI,Dictyostelium discoideum (Social amoeba).,p80,0.9216,1,1,1,GO:0031982,18.5185,28.49,-52,32.3362,702,647,530
g_14578,anno2.MSTRG.16621.5,GO:0005886,3.0,C,IDA,plasma membrane,0.0784,ESM3c,P80_DICDI,Dictyostelium discoideum (Social amoeba).,p80,0.9216,1,0,0,,18.5185,28.49,-52,32.3362,702,647,530
g_14578,anno2.MSTRG.16621.5,GO:0006338,5.0,P,IGI,chromatin remodeling,0.1411,Prost-T5,Q94246_CAEEL,Caenorhabditis elegans.,"gfi-1 {ECO:0000313|EMBL:CCD69472.1, ECO:0000313|WormBase:F57F4.3}",0.8589,1,0,0,,11.819,15.8818,-916,70.7295,2166,647,2153
g_14578,anno2.MSTRG.16621.5,GO:0006909,6.0,P,IMP,phagocytosis,0.063,Ankh3-Large,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.937,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0006909,6.0,P,IMP,phagocytosis,0.1934,Prot-T5,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.8066,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0006910,3.0,P,IMP,"phagocytosis, recognition",0.063,Ankh3-Large,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.937,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0006910,3.0,P,IMP,"phagocytosis, recognition",0.1934,Prot-T5,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.8066,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0006955,2.0,P,IMP,immune response,0.063,Ankh3-Large,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.937,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0006955,2.0,P,IMP,immune response,0.1934,Prot-T5,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.8066,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0007389,2.0,P,IMP,pattern specification process,0.0689,Ankh3-Large,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9311,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0007389,2.0,P,IMP,pattern specification process,0.0224,ESM,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9776,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0007389,2.0,P,IMP,pattern specification process,0.0575,ESM3c,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9425,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0007389,2.0,P,IMP,pattern specification process,0.1573,Prot-T5,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.8427,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0008015,4.0,P,TAS,blood circulation,0.0635,Ankh3-Large,APOA_HUMAN,Homo sapiens (Human).,LPA,0.9365,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0008015,4.0,P,TAS,blood circulation,0.2129,Prot-T5,APOA_HUMAN,Homo sapiens (Human).,LPA,0.7871,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0008218,3.0,P,IDA,bioluminescence,0.0208,ESM,LUCIF_LINPO,Lingulodinium polyedra (Dinoflagellate) (Gonyaulax polyedra).,,0.9792,1,0,0,,15.4091,21.8427,-383,50.0397,1259,647,1241
g_14578,anno2.MSTRG.16621.5,GO:0008218,3.0,P,IDA,bioluminescence,0.1162,Prost-T5,LUCIF_LINPO,Lingulodinium polyedra (Dinoflagellate) (Gonyaulax polyedra).,,0.8838,1,0,0,,15.4091,21.8427,-383,50.0397,1259,647,1241
g_14578,anno2.MSTRG.16621.5,GO:0009408,4.0,P,IDA,response to heat,0.1382,Prost-T5,Q6UNL8_PHYPA,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens).,,0.8618,1,0,0,,18.8596,29.0936,-123,24.4152,684,647,554
g_14578,anno2.MSTRG.16621.5,GO:0009617,5.0,P,IDA,response to bacterium,0.0784,ESM3c,P80_DICDI,Dictyostelium discoideum (Social amoeba).,p80,0.9216,1,0,0,,18.5185,28.49,-52,32.3362,702,647,530
g_14578,anno2.MSTRG.16621.5,GO:0009986,2.0,C,IDA,cell surface,0.063,Ankh3-Large,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.937,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0009986,2.0,C,IDA,cell surface,0.0784,ESM3c,P80_DICDI,Dictyostelium discoideum (Social amoeba).,p80,0.9216,1,0,0,,18.5185,28.49,-52,32.3362,702,647,530
g_14578,anno2.MSTRG.16621.5,GO:0009986,2.0,C,IDA,cell surface,0.1934,Prot-T5,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.8066,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0010339,2.0,C,TAS,external side of cell wall,0.0758,ESM3c,PFL3_SCHPO,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast).,pfl3 {ECO:0000303|PubMed:23236291},0.9242,1,0,0,,17.1737,25.3189,-148,41.0206,1019,647,973
g_14578,anno2.MSTRG.16621.5,GO:0010811,6.0,P,IMP,positive regulation of cell-substrate adhesion,0.063,Ankh3-Large,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.937,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0010811,6.0,P,IMP,positive regulation of cell-substrate adhesion,0.1934,Prot-T5,Q9VB78_DROME,Drosophila melanogaster (Fruit fly).,"eater {ECO:0000313|EMBL:AAF56664.5, ECO:0000313|FlyBase:FBgn0243514}",0.8066,1,0,0,,19.3756,26.5381,16,41.9651,1089,647,1074
g_14578,anno2.MSTRG.16621.5,GO:0010842,3.0,P,IMP,retina layer formation,0.0226,ESM,E9QI45_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"grna {ECO:0000313|Ensembl:ENSDARP00000113859, ECO:0000313|RefSeq:NP_001348163.1, ECO:0000313|RefSeq:XP_005164026.1, ECO:0000313|ZFIN:ZDB-GENE-030131-8434}",0.9774,3,0,0,,17.4954,24.8619,-135,43.8306,1086,647,1049
g_14578,anno2.MSTRG.16621.5,GO:0016477,3.0,P,IMP,cell migration,0.0689,Ankh3-Large,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9311,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0016477,3.0,P,IMP,cell migration,0.0224,ESM,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9776,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0016477,3.0,P,IMP,cell migration,0.0575,ESM3c,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9425,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0016477,3.0,P,IMP,cell migration,0.1573,Prot-T5,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.8427,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0016703,4.0,F,IDA,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)",0.0208,ESM,LUCIF_LINPO,Lingulodinium polyedra (Dinoflagellate) (Gonyaulax polyedra).,,0.9792,1,0,0,,15.4091,21.8427,-383,50.0397,1259,647,1241
g_14578,anno2.MSTRG.16621.5,GO:0016703,4.0,F,IDA,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)",0.1162,Prost-T5,LUCIF_LINPO,Lingulodinium polyedra (Dinoflagellate) (Gonyaulax polyedra).,,0.8838,1,0,0,,15.4091,21.8427,-383,50.0397,1259,647,1241
g_14578,anno2.MSTRG.16621.5,GO:0019864,4.0,F,IMP,IgG binding,0.1349,Prost-T5,Q51918_FINMA,Finegoldia magna (Peptostreptococcus magnus).,,0.8651,1,1,1,GO:0019865,14.1153,24.7515,-329,37.0775,1006,647,992
g_14578,anno2.MSTRG.16621.5,GO:0021522,6.0,P,IMP,spinal cord motor neuron differentiation,0.0226,ESM,E9QI45_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"grna {ECO:0000313|Ensembl:ENSDARP00000113859, ECO:0000313|RefSeq:NP_001348163.1, ECO:0000313|RefSeq:XP_005164026.1, ECO:0000313|ZFIN:ZDB-GENE-030131-8434}",0.9774,3,0,0,,17.4954,24.8619,-135,43.8306,1086,647,1049
g_14578,anno2.MSTRG.16621.5,GO:0030041,7.0,P,IMP,actin filament polymerization,0.0689,Ankh3-Large,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9311,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0030041,7.0,P,IMP,actin filament polymerization,0.0224,ESM,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9776,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0030041,7.0,P,IMP,actin filament polymerization,0.0575,ESM3c,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9425,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0030041,7.0,P,IMP,actin filament polymerization,0.1573,Prot-T5,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.8427,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0030198,5.0,P,TAS,extracellular matrix organization,0.076,Ankh3-Large,PSTA_DICDI,Dictyostelium discoideum (Social amoeba).,ecmB,0.924,1,0,0,,19.5212,27.6243,74,43.4622,1086,647,1053
g_14578,anno2.MSTRG.16621.5,GO:0030198,5.0,P,TAS,extracellular matrix organization,0.184,Prot-T5,PSTA_DICDI,Dictyostelium discoideum (Social amoeba).,ecmB,0.816,2,0,0,,19.5212,27.6243,74,43.4622,1086,647,1053
g_14578,anno2.MSTRG.16621.5,GO:0030587,4.0,P,IMP,sorocarp development,0.0689,Ankh3-Large,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9311,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0030587,4.0,P,IMP,sorocarp development,0.0224,ESM,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9776,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0030587,4.0,P,IMP,sorocarp development,0.0575,ESM3c,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9425,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0030587,4.0,P,IMP,sorocarp development,0.1573,Prot-T5,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.8427,1,1,1,GO:0099120,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0030666,6.0,C,IDA,endocytic vesicle membrane,0.0784,ESM3c,P80_DICDI,Dictyostelium discoideum (Social amoeba).,p80,0.9216,1,0,0,,18.5185,28.49,-52,32.3362,702,647,530
g_14578,anno2.MSTRG.16621.5,GO:0031154,4.0,P,IEP,culmination involved in sorocarp development,0.076,Ankh3-Large,PSTA_DICDI,Dictyostelium discoideum (Social amoeba).,ecmB,0.924,1,0,0,,19.5212,27.6243,74,43.4622,1086,647,1053
g_14578,anno2.MSTRG.16621.5,GO:0031154,4.0,P,IEP,culmination involved in sorocarp development,0.184,Prot-T5,PSTA_DICDI,Dictyostelium discoideum (Social amoeba).,ecmB,0.816,2,1,1,GO:0099120,19.5212,27.6243,74,43.4622,1086,647,1053
g_14578,anno2.MSTRG.16621.5,GO:0031288,3.0,P,IMP,sorocarp morphogenesis,0.0689,Ankh3-Large,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9311,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031288,3.0,P,IMP,sorocarp morphogenesis,0.0224,ESM,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9776,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031288,3.0,P,IMP,sorocarp morphogenesis,0.0575,ESM3c,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9425,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031288,3.0,P,IMP,sorocarp morphogenesis,0.1573,Prot-T5,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.8427,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031589,3.0,P,IMP,cell-substrate adhesion,0.0689,Ankh3-Large,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9311,1,1,1,GO:0007155,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031589,3.0,P,IMP,cell-substrate adhesion,0.0224,ESM,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9776,1,1,1,GO:0007155,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031589,3.0,P,IMP,cell-substrate adhesion,0.0575,ESM3c,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9425,1,1,1,GO:0007155,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031589,3.0,P,IMP,cell-substrate adhesion,0.1573,Prot-T5,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.8427,1,1,1,GO:0007155,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031902,7.0,C,IDA,late endosome membrane,0.0784,ESM3c,P80_DICDI,Dictyostelium discoideum (Social amoeba).,p80,0.9216,1,0,0,,18.5185,28.49,-52,32.3362,702,647,530
g_14578,anno2.MSTRG.16621.5,GO:0031982,4.0,C,IDA,vesicle,0.0689,Ankh3-Large,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9311,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031982,4.0,C,IDA,vesicle,0.0224,ESM,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.9776,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0031982,4.0,C,IDA,vesicle,0.1573,Prot-T5,D11_DICDI,Dictyostelium discoideum (Social amoeba).,ampA,0.8427,1,0,0,,15.0685,21.1568,-136,58.2953,657,647,284
g_14578,anno2.MSTRG.16621.5,GO:0033555,3.0,P,IMP,multicellular organismal response to stress,0.1382,Prost-T5,Q6UNL8_PHYPA,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens).,,0.8618,1,0,0,,18.8596,29.0936,-123,24.4152,684,647,554
g_14578,anno2.MSTRG.16621.5,GO:0034185,3.0,F,IPI,apolipoprotein binding,0.0635,Ankh3-Large,APOA_HUMAN,Homo sapiens (Human).,LPA,0.9365,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0034185,3.0,F,IPI,apolipoprotein binding,0.2129,Prot-T5,APOA_HUMAN,Homo sapiens (Human).,LPA,0.7871,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0034358,4.0,C,IDA,plasma lipoprotein particle,0.0635,Ankh3-Large,APOA_HUMAN,Homo sapiens (Human).,LPA,0.9365,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0034358,4.0,C,IDA,plasma lipoprotein particle,0.2129,Prot-T5,APOA_HUMAN,Homo sapiens (Human).,LPA,0.7871,1,0,0,,11.8932,16.4078,-913,69.5631,2060,647,2040
g_14578,anno2.MSTRG.16621.5,GO:0036269,4.0,P,IMP,swimming behavior,0.0226,ESM,E9QI45_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"grna {ECO:0000313|Ensembl:ENSDARP00000113859, ECO:0000313|RefSeq:NP_001348163.1, ECO:0000313|RefSeq:XP_005164026.1, ECO:0000313|ZFIN:ZDB-GENE-030131-8434}",0.9774,3,0,0,,17.4954,24.8619,-135,43.8306,1086,647,1049
g_14578,anno2.MSTRG.16621.5,GO:0042462,6.0,P,IMP,eye photoreceptor cell development,0.0226,ESM,E9QI45_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"grna {ECO:0000313|Ensembl:ENSDARP00000113859, ECO:0000313|RefSeq:NP_001348163.1, ECO:0000313|RefSeq:XP_005164026.1, ECO:0000313|ZFIN:ZDB-GENE-030131-8434}",0.9774,3,0,0,,17.4954,24.8619,-135,43.8306,1086,647,1049
g_14578,anno2.MSTRG.16621.5,GO:0042802,3.0,F,IPI,identical protein binding,0.0675,ESM3c,CSG_METAC,Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A).,,0.9325,1,0,0,,17.38,29.1829,-124,29.0532,771,647,671
